user_id,signup_date,city,age_band,employment_type,credit_limit,kyc_status
2991,2025-10-09,Hyderabad,18-24,salaried,30000,full
2992,2025-10-22,Bangalore,18-24,salaried,5000,partial
2993,2025-09-23,Bangalore,25-34,salaried,5000,full
2994,2025-11-28,Mumbai,25-34,salaried,10000,full
2995,2025-10-20,Hyderabad,35-44,self_employed,20000,full
2996,2025-10-13,Bangalore,25-34,salaried,5000,full
2997,2025-09-19,Mumbai,18-24,salaried,5000,full
2998,2025-11-08,Bangalore,35-44,salaried,10000,partial
2999,2025-10-21,Bangalore,35-44,self_employed,30000,full
3000,2025-09-11,Bangalore,25-34,salaried,10000,full
