user_id,signup_date,city,age_band,employment_type,credit_limit,kyc_status,txn_count,avg_amount,night_txn_ratio,total_spend,default_count,avg_delay
1574,2025-10-02,Delhi,25-34,salaried,10000,full,20,1622.7,0.1,32454,0,2.3333333333333335
1575,2025-09-13,Hyderabad,18-24,student,20000,full,13,1415.3076923076924,0.38461538461538464,18399,1,0.0
1576,2025-11-28,Bangalore,25-34,student,20000,full,37,1912.7837837837837,0.32432432432432434,70773,1,0.0
1577,2025-11-12,Bangalore,18-24,salaried,10000,full,16,1881.8125,0.3125,30109,0,1.3333333333333333
1578,2025-11-07,Delhi,18-24,salaried,5000,full,38,2069.8947368421054,0.2894736842105263,78656,0,2.0
1579,2025-09-14,Bangalore,18-24,salaried,5000,full,11,2844.6363636363635,0.2727272727272727,31291,0,3.0
1580,2025-09-11,Bangalore,25-34,salaried,5000,full,33,2539.818181818182,0.24242424242424243,83814,0,2.0
1581,2025-10-26,Hyderabad,18-24,salaried,10000,full,30,1372.5333333333333,0.26666666666666666,41176,1,0.0
1582,2025-11-06,Bangalore,18-24,student,5000,full,16,2401.75,0.3125,38428,1,2.0
1583,2025-12-01,Mumbai,18-24,salaried,10000,partial,31,2343.9032258064517,0.41935483870967744,72661,2,0.0
1584,2025-09-29,Bangalore,35-44,salaried,20000,full,28,2471.6071428571427,0.35714285714285715,69205,0,2.3333333333333335
1585,2025-09-09,Bangalore,25-34,self_employed,5000,full,36,1721.5277777777778,0.05555555555555555,61975,3,0.0
1586,2025-11-06,Delhi,18-24,student,20000,full,12,1787.3333333333333,0.16666666666666666,21448,1,6.5
1587,2025-09-25,Hyderabad,25-34,salaried,20000,partial,37,1678.5675675675675,0.2972972972972973,62107,1,0.0
1588,2025-11-15,Delhi,25-34,student,5000,full,37,2214.324324324324,0.16216216216216217,81930,0,1.0
1589,2025-10-12,Hyderabad,25-34,salaried,20000,full,31,2974.032258064516,0.25806451612903225,92195,0,3.0
1590,2025-09-09,Bangalore,18-24,student,20000,full,37,2074.3783783783783,0.3783783783783784,76752,1,3.5
1591,2025-11-18,Hyderabad,35-44,student,10000,full,38,1871.157894736842,0.2631578947368421,71104,1,0.0
1592,2025-10-10,Bangalore,18-24,self_employed,5000,full,18,1764.2777777777778,0.3888888888888889,31757,0,2.3333333333333335
1593,2025-09-25,Mumbai,25-34,salaried,10000,full,38,1644.3947368421052,0.3684210526315789,62487,0,2.3333333333333335
1594,2025-09-05,Mumbai,18-24,salaried,30000,full,37,1869.5135135135135,0.3783783783783784,69172,0,0.0
1595,2025-09-11,Pune,18-24,student,10000,partial,38,1909.5,0.2631578947368421,72561,1,5.5
1596,2025-10-29,Delhi,18-24,student,5000,full,21,2085.7619047619046,0.2857142857142857,43801,2,0.0
1597,2025-11-27,Bangalore,25-34,salaried,10000,full,29,2272.2758620689656,0.20689655172413793,65896,0,0.0
1598,2025-11-18,Bangalore,18-24,self_employed,10000,partial,28,2064.0714285714284,0.39285714285714285,57794,1,1.5
1599,2025-10-08,Hyderabad,25-34,self_employed,10000,full,37,2150.2432432432433,0.2702702702702703,79559,1,0.0
1600,2025-11-11,Mumbai,18-24,salaried,20000,full,28,2806.25,0.17857142857142858,78575,0,1.3333333333333333
1601,2025-09-05,Hyderabad,25-34,salaried,10000,full,35,1671.6857142857143,0.2857142857142857,58509,1,0.0
1602,2025-10-18,Bangalore,25-34,self_employed,20000,full,11,1638.6363636363637,0.18181818181818182,18025,0,3.0
1603,2025-11-29,Delhi,25-34,salaried,20000,full,27,1675.4814814814815,0.18518518518518517,45238,0,5.666666666666667
1604,2025-09-18,Bangalore,25-34,salaried,10000,full,11,2442.6363636363635,0.36363636363636365,26869,0,2.6666666666666665
1605,2025-11-09,Pune,25-34,student,5000,partial,33,1984.8181818181818,0.36363636363636365,65499,1,0.0
1606,2025-10-07,Mumbai,18-24,salaried,20000,full,11,2352.3636363636365,0.18181818181818182,25876,0,0.0
1607,2025-10-30,Pune,25-34,salaried,30000,full,22,2488.0,0.22727272727272727,54736,0,1.0
1608,2025-10-18,Bangalore,18-24,self_employed,5000,full,12,1063.5,0.25,12762,1,3.0
1609,2025-11-16,Mumbai,25-34,salaried,10000,full,10,1812.4,0.3,18124,0,0.0
1610,2025-09-28,Mumbai,25-34,student,5000,full,30,1833.6333333333334,0.3,55009,1,3.0
1611,2025-11-08,Delhi,18-24,salaried,20000,full,19,2076.6315789473683,0.2631578947368421,39456,1,2.5
1612,2025-11-16,Hyderabad,18-24,self_employed,20000,full,18,1733.8333333333333,0.2777777777777778,31209,0,0.0
1613,2025-11-20,Pune,25-34,student,5000,full,29,1631.0689655172414,0.27586206896551724,47301,0,0.0
1614,2025-10-10,Pune,25-34,student,20000,full,32,1933.59375,0.28125,61875,1,0.0
1615,2025-10-15,Hyderabad,35-44,student,5000,full,16,1592.4375,0.5,25479,0,1.3333333333333333
1616,2025-11-01,Bangalore,25-34,salaried,20000,full,23,2715.9565217391305,0.21739130434782608,62467,0,1.6666666666666667
1617,2025-10-28,Bangalore,25-34,salaried,10000,full,36,2622.5555555555557,0.3888888888888889,94412,0,3.0
1618,2025-11-06,Pune,35-44,salaried,10000,full,20,1588.55,0.2,31771,0,0.0
1619,2025-10-26,Bangalore,18-24,student,5000,full,11,2038.5454545454545,0.45454545454545453,22424,1,5.5
1620,2025-10-10,Hyderabad,18-24,self_employed,5000,partial,34,1996.764705882353,0.2647058823529412,67890,1,7.5
1621,2025-10-10,Hyderabad,25-34,student,10000,full,13,1681.3076923076924,0.15384615384615385,21857,1,1.5
1622,2025-11-30,Mumbai,25-34,student,10000,partial,21,1986.904761904762,0.19047619047619047,41725,1,0.0
1623,2025-11-16,Pune,35-44,salaried,5000,full,34,1921.4117647058824,0.23529411764705882,65328,0,0.0
1624,2025-10-03,Delhi,25-34,salaried,5000,partial,12,2392.5,0.5,28710,0,0.0
1625,2025-09-06,Delhi,18-24,student,5000,full,26,2281.0384615384614,0.2692307692307692,59307,0,1.0
1626,2025-11-27,Bangalore,25-34,student,20000,full,19,2263.8947368421054,0.3684210526315789,43014,2,0.0
1627,2025-09-19,Delhi,18-24,student,20000,full,29,2142.7586206896553,0.13793103448275862,62140,1,0.0
1628,2025-11-19,Bangalore,18-24,salaried,5000,full,23,2012.9130434782608,0.34782608695652173,46297,1,0.0
1629,2025-10-10,Delhi,25-34,salaried,10000,full,16,2559.9375,0.25,40959,0,2.6666666666666665
1630,2025-12-01,Hyderabad,18-24,salaried,5000,full,34,1832.4411764705883,0.35294117647058826,62303,0,3.3333333333333335
1631,2025-10-29,Pune,25-34,salaried,30000,full,17,1911.1176470588234,0.29411764705882354,32489,0,3.0
1632,2025-10-29,Bangalore,25-34,salaried,30000,full,25,2152.36,0.28,53809,0,1.6666666666666667
1633,2025-10-18,Delhi,25-34,student,10000,partial,15,1739.0,0.2,26085,1,4.0
1634,2025-10-11,Pune,18-24,self_employed,30000,full,25,1823.88,0.24,45597,0,2.6666666666666665
1635,2025-09-13,Bangalore,18-24,self_employed,20000,full,23,1809.608695652174,0.34782608695652173,41621,1,3.0
1636,2025-10-15,Bangalore,18-24,student,20000,full,38,1806.9736842105262,0.34210526315789475,68665,1,0.0
1637,2025-11-28,Bangalore,35-44,student,10000,full,11,2193.7272727272725,0.36363636363636365,24131,2,0.0
1638,2025-10-23,Mumbai,25-34,student,10000,full,25,2148.84,0.4,53721,1,0.0
1639,2025-10-12,Bangalore,25-34,student,5000,full,15,2537.4,0.4666666666666667,38061,1,2.5
1640,2025-11-02,Pune,18-24,salaried,10000,full,19,2138.5263157894738,0.3157894736842105,40632,0,1.3333333333333333
1641,2025-09-27,Delhi,35-44,salaried,10000,partial,23,2292.6521739130435,0.2608695652173913,52731,1,0.0
1642,2025-10-08,Mumbai,18-24,salaried,5000,full,25,1969.6,0.44,49240,0,2.3333333333333335
1643,2025-10-30,Bangalore,18-24,salaried,5000,full,16,2613.875,0.4375,41822,0,4.333333333333333
1644,2025-09-07,Delhi,25-34,salaried,10000,full,13,988.0769230769231,0.38461538461538464,12845,0,1.3333333333333333
1645,2025-09-05,Mumbai,35-44,salaried,5000,full,36,1819.111111111111,0.2777777777777778,65488,0,0.0
1646,2025-10-15,Hyderabad,18-24,student,10000,full,30,1571.4,0.36666666666666664,47142,2,4.0
1647,2025-10-28,Hyderabad,18-24,student,30000,full,29,1675.4827586206898,0.27586206896551724,48589,1,0.0
1648,2025-10-01,Mumbai,35-44,salaried,20000,full,28,1906.0,0.2857142857142857,53368,1,0.0
1649,2025-09-23,Pune,18-24,student,10000,full,35,1701.6571428571428,0.4,59558,1,4.0
1650,2025-10-12,Hyderabad,18-24,student,10000,full,20,2244.8,0.45,44896,1,0.0
1651,2025-09-10,Hyderabad,25-34,self_employed,10000,partial,11,2282.5454545454545,0.36363636363636365,25108,1,0.0
1652,2025-10-02,Bangalore,35-44,salaried,5000,full,36,2064.1666666666665,0.25,74310,0,0.0
1653,2025-10-23,Bangalore,25-34,student,20000,full,11,1578.090909090909,0.2727272727272727,17359,1,4.5
1654,2025-09-30,Bangalore,35-44,salaried,5000,full,27,2023.7407407407406,0.18518518518518517,54641,1,0.0
1655,2025-10-09,Mumbai,25-34,salaried,5000,full,31,2101.935483870968,0.45161290322580644,65160,0,5.0
1656,2025-10-01,Delhi,18-24,student,20000,full,34,1776.5294117647059,0.29411764705882354,60402,3,0.0
1657,2025-11-21,Delhi,35-44,student,5000,full,15,2971.133333333333,0.4666666666666667,44567,0,1.6666666666666667
1658,2025-09-02,Pune,25-34,self_employed,10000,full,22,1870.1818181818182,0.4090909090909091,41144,1,0.0
1659,2025-11-17,Pune,18-24,student,5000,full,34,2142.3823529411766,0.4411764705882353,72841,0,2.3333333333333335
1660,2025-11-16,Pune,25-34,student,5000,full,22,2353.318181818182,0.4090909090909091,51773,3,0.0
1661,2025-09-12,Delhi,18-24,salaried,5000,full,27,2865.259259259259,0.4074074074074074,77362,0,2.6666666666666665
1662,2025-10-09,Mumbai,18-24,salaried,5000,full,19,2333.5789473684213,0.3157894736842105,44338,0,0.0
1663,2025-11-05,Bangalore,18-24,student,10000,partial,34,1879.6176470588234,0.29411764705882354,63907,0,0.0
1664,2025-09-13,Bangalore,25-34,student,20000,full,29,2225.5172413793102,0.4482758620689655,64540,2,8.0
1665,2025-10-16,Bangalore,25-34,student,10000,full,34,2080.0588235294117,0.23529411764705882,70722,2,0.0
1666,2025-09-27,Delhi,25-34,self_employed,20000,full,35,1632.8285714285714,0.3142857142857143,57149,0,0.0
1667,2025-09-17,Delhi,35-44,student,5000,full,24,1676.375,0.2916666666666667,40233,1,0.0
1668,2025-10-30,Hyderabad,18-24,salaried,10000,full,10,1489.5,0.2,14895,0,0.0
1669,2025-11-03,Bangalore,18-24,self_employed,5000,full,35,1476.6,0.2,51681,1,0.0
1670,2025-11-27,Hyderabad,18-24,student,10000,full,35,1683.4,0.22857142857142856,58919,1,2.5
1671,2025-10-05,Mumbai,18-24,self_employed,10000,full,12,2834.5,0.3333333333333333,34014,2,0.0
1672,2025-11-09,Bangalore,18-24,self_employed,10000,full,31,2147.9032258064517,0.41935483870967744,66585,0,0.0
1673,2025-11-22,Delhi,25-34,self_employed,20000,full,34,1868.9117647058824,0.17647058823529413,63543,0,2.0
1674,2025-09-30,Bangalore,35-44,student,10000,full,17,2063.764705882353,0.4117647058823529,35084,1,0.0
1675,2025-11-10,Mumbai,35-44,salaried,10000,full,17,2921.3529411764707,0.29411764705882354,49663,0,0.0
1676,2025-11-13,Delhi,18-24,salaried,30000,full,39,2183.974358974359,0.38461538461538464,85175,0,0.0
1677,2025-11-02,Bangalore,35-44,self_employed,5000,full,21,1480.5714285714287,0.14285714285714285,31092,1,3.5
1678,2025-09-28,Bangalore,18-24,student,10000,full,27,2338.185185185185,0.3333333333333333,63131,1,0.0
1679,2025-10-30,Mumbai,18-24,salaried,20000,full,30,2505.8333333333335,0.26666666666666666,75175,0,0.0
1680,2025-11-18,Pune,35-44,student,10000,full,16,2671.25,0.375,42740,1,0.0
1681,2025-10-07,Delhi,25-34,student,5000,full,32,2422.75,0.21875,77528,1,4.0
1682,2025-09-22,Hyderabad,18-24,salaried,10000,partial,31,1763.8709677419354,0.1935483870967742,54680,0,0.0
1683,2025-11-07,Mumbai,25-34,salaried,10000,partial,36,1756.8333333333333,0.3055555555555556,63246,0,2.6666666666666665
1684,2025-09-20,Pune,18-24,salaried,10000,full,39,2032.051282051282,0.358974358974359,79250,1,0.0
1685,2025-11-07,Hyderabad,25-34,salaried,5000,partial,18,2014.2777777777778,0.4444444444444444,36257,0,0.0
1686,2025-11-30,Mumbai,25-34,self_employed,30000,full,22,2874.318181818182,0.3181818181818182,63235,1,0.0
1687,2025-11-03,Mumbai,35-44,salaried,20000,full,39,2138.5128205128203,0.20512820512820512,83402,1,6.5
1688,2025-09-17,Pune,18-24,salaried,10000,partial,28,2314.5714285714284,0.17857142857142858,64808,1,0.0
1689,2025-09-12,Delhi,18-24,salaried,10000,full,26,1554.7692307692307,0.23076923076923078,40424,1,0.0
1690,2025-09-22,Delhi,25-34,salaried,20000,full,17,2129.176470588235,0.35294117647058826,36196,0,0.0
1691,2025-09-17,Bangalore,25-34,salaried,5000,full,21,2585.4761904761904,0.2857142857142857,54295,0,3.3333333333333335
1692,2025-09-10,Hyderabad,18-24,self_employed,5000,full,19,1723.842105263158,0.3157894736842105,32753,0,0.0
1693,2025-11-04,Hyderabad,25-34,salaried,10000,full,31,1933.0645161290322,0.4838709677419355,59925,0,4.333333333333333
1694,2025-09-22,Bangalore,35-44,salaried,20000,full,14,1606.5,0.5714285714285714,22491,1,0.0
1695,2025-11-29,Mumbai,35-44,student,5000,full,37,1858.2432432432433,0.3783783783783784,68755,0,2.3333333333333335
1696,2025-11-21,Delhi,25-34,student,30000,full,32,1845.75,0.28125,59064,0,0.0
1697,2025-10-20,Bangalore,35-44,salaried,10000,full,17,2245.529411764706,0.29411764705882354,38174,1,0.0
1698,2025-09-14,Pune,25-34,student,10000,partial,32,2442.96875,0.15625,78175,1,0.0
1699,2025-11-03,Bangalore,25-34,student,5000,full,12,1749.3333333333333,0.4166666666666667,20992,1,1.5
1700,2025-10-17,Bangalore,18-24,salaried,5000,full,19,2367.8947368421054,0.3684210526315789,44990,0,1.6666666666666667
1701,2025-09-29,Mumbai,18-24,student,20000,full,13,1871.2307692307693,0.3076923076923077,24326,2,4.0
1702,2025-11-15,Hyderabad,18-24,student,30000,full,22,1949.1363636363637,0.3181818181818182,42881,0,3.0
1703,2025-10-06,Bangalore,25-34,salaried,10000,full,26,2139.8076923076924,0.2692307692307692,55635,0,4.666666666666667
1704,2025-10-22,Mumbai,18-24,salaried,30000,full,32,2392.09375,0.4375,76547,0,0.0
1705,2025-11-15,Mumbai,35-44,self_employed,20000,full,10,1516.4,0.1,15164,1,2.5
1706,2025-09-07,Bangalore,18-24,salaried,10000,partial,37,1924.2432432432433,0.21621621621621623,71197,1,0.0
1707,2025-09-29,Bangalore,18-24,salaried,10000,full,13,2357.5384615384614,0.46153846153846156,30648,1,0.0
1708,2025-09-11,Mumbai,25-34,self_employed,10000,full,27,2661.296296296296,0.2222222222222222,71855,1,1.5
1709,2025-10-03,Bangalore,18-24,salaried,10000,full,19,2239.315789473684,0.42105263157894735,42547,0,2.0
1710,2025-09-06,Pune,18-24,student,5000,full,29,1657.6206896551723,0.3793103448275862,48071,1,0.0
1711,2025-11-18,Hyderabad,18-24,student,10000,full,10,1892.1,0.1,18921,0,4.333333333333333
1712,2025-10-02,Pune,25-34,salaried,5000,full,14,2968.214285714286,0.5,41555,0,0.0
1713,2025-10-21,Bangalore,25-34,salaried,20000,full,24,1892.9166666666667,0.2916666666666667,45430,0,3.3333333333333335
1714,2025-11-14,Pune,25-34,salaried,20000,full,25,1736.0,0.08,43400,0,0.0
1715,2025-10-28,Delhi,25-34,salaried,5000,full,24,1841.9583333333333,0.20833333333333334,44207,1,2.0
1716,2025-11-26,Delhi,25-34,salaried,10000,full,34,2454.0,0.38235294117647056,83436,0,0.0
1717,2025-09-26,Bangalore,18-24,self_employed,10000,partial,14,2231.5714285714284,0.14285714285714285,31242,0,2.6666666666666665
1718,2025-10-16,Bangalore,18-24,salaried,10000,full,17,2324.0588235294117,0.47058823529411764,39509,0,1.0
1719,2025-09-29,Mumbai,25-34,student,5000,full,18,2148.1111111111113,0.16666666666666666,38666,1,0.0
1720,2025-09-04,Delhi,18-24,self_employed,10000,full,16,1337.9375,0.4375,21407,0,0.0
1721,2025-11-20,Bangalore,18-24,student,5000,full,11,2082.818181818182,0.5454545454545454,22911,1,0.0
1722,2025-09-13,Mumbai,25-34,salaried,5000,full,24,1997.125,0.2916666666666667,47931,0,1.6666666666666667
1723,2025-10-09,Bangalore,25-34,self_employed,5000,full,12,2744.75,0.16666666666666666,32937,0,0.0
1724,2025-09-15,Mumbai,18-24,salaried,5000,full,38,1789.421052631579,0.34210526315789475,67998,0,2.0
1725,2025-09-29,Delhi,18-24,salaried,20000,full,22,2164.7727272727275,0.09090909090909091,47625,0,2.3333333333333335
1726,2025-09-29,Hyderabad,35-44,salaried,30000,partial,24,2401.4583333333335,0.4166666666666667,57635,0,3.0
1727,2025-11-14,Hyderabad,35-44,salaried,10000,full,27,2065.3333333333335,0.4074074074074074,55764,0,2.3333333333333335
1728,2025-10-02,Delhi,25-34,salaried,10000,full,30,2103.133333333333,0.36666666666666664,63094,1,2.0
1729,2025-09-02,Delhi,25-34,salaried,5000,full,30,1624.3666666666666,0.3,48731,0,2.0
1730,2025-10-17,Delhi,25-34,salaried,10000,partial,20,2253.9,0.3,45078,0,0.0
1731,2025-11-17,Hyderabad,35-44,salaried,5000,full,11,1963.5454545454545,0.36363636363636365,21599,1,4.0
1732,2025-11-23,Delhi,35-44,student,10000,full,17,2163.3529411764707,0.23529411764705882,36777,1,0.0
1733,2025-09-22,Bangalore,18-24,salaried,30000,full,27,1933.2222222222222,0.3333333333333333,52197,0,2.0
1734,2025-11-14,Bangalore,25-34,salaried,5000,full,23,1708.2173913043478,0.21739130434782608,39289,0,2.0
1735,2025-09-27,Delhi,18-24,salaried,20000,full,39,1800.6666666666667,0.358974358974359,70226,1,0.0
1736,2025-11-06,Delhi,18-24,salaried,5000,full,10,1532.4,0.4,15324,0,2.3333333333333335
1737,2025-11-20,Hyderabad,25-34,salaried,10000,full,17,2051.470588235294,0.47058823529411764,34875,1,0.0
1738,2025-10-26,Bangalore,25-34,salaried,5000,full,22,2223.2727272727275,0.18181818181818182,48912,0,0.0
1739,2025-12-01,Delhi,35-44,salaried,10000,full,13,2724.4615384615386,0.15384615384615385,35418,0,5.0
1740,2025-09-21,Hyderabad,18-24,self_employed,5000,full,19,1321.421052631579,0.21052631578947367,25107,1,3.5
1741,2025-10-17,Hyderabad,25-34,student,10000,full,35,2085.5142857142855,0.2,72993,1,0.0
1742,2025-11-19,Delhi,35-44,self_employed,10000,full,37,1498.6486486486488,0.32432432432432434,55450,0,2.3333333333333335
1743,2025-10-29,Delhi,35-44,student,10000,full,15,1420.5333333333333,0.13333333333333333,21308,1,3.5
1744,2025-11-23,Delhi,18-24,student,10000,full,12,1823.1666666666667,0.16666666666666666,21878,1,0.0
1745,2025-09-06,Pune,18-24,self_employed,30000,partial,23,1911.608695652174,0.4782608695652174,43967,0,1.6666666666666667
1746,2025-09-19,Bangalore,25-34,student,10000,full,28,1988.642857142857,0.2857142857142857,55682,0,2.6666666666666665
1747,2025-10-27,Pune,18-24,salaried,5000,partial,13,1954.0,0.3076923076923077,25402,0,0.0
1748,2025-11-08,Mumbai,35-44,self_employed,5000,partial,36,2586.0555555555557,0.3888888888888889,93098,2,0.0
1749,2025-09-03,Mumbai,35-44,self_employed,20000,full,16,1470.6875,0.4375,23531,1,2.0
1750,2025-09-01,Bangalore,18-24,self_employed,10000,partial,36,1480.0,0.3888888888888889,53280,1,5.5
1751,2025-10-28,Delhi,18-24,student,10000,full,12,1399.5833333333333,0.3333333333333333,16795,0,0.0
1752,2025-10-08,Delhi,18-24,salaried,5000,full,18,1508.5555555555557,0.16666666666666666,27154,0,3.0
1753,2025-09-15,Bangalore,35-44,student,10000,full,24,1445.4583333333333,0.08333333333333333,34691,0,1.6666666666666667
1754,2025-10-04,Mumbai,18-24,salaried,5000,full,22,1643.6363636363637,0.45454545454545453,36160,1,0.0
1755,2025-10-31,Pune,25-34,self_employed,30000,full,22,2164.181818181818,0.18181818181818182,47612,0,0.0
1756,2025-10-05,Mumbai,25-34,salaried,20000,full,17,1856.0588235294117,0.4117647058823529,31553,0,5.333333333333333
1757,2025-11-03,Hyderabad,25-34,salaried,5000,full,37,1381.3243243243244,0.2702702702702703,51109,1,0.0
1758,2025-09-25,Bangalore,18-24,salaried,10000,full,18,1412.0555555555557,0.3333333333333333,25417,1,0.0
1759,2025-09-24,Delhi,18-24,salaried,5000,full,36,1711.0277777777778,0.4166666666666667,61597,1,0.0
1760,2025-09-12,Bangalore,35-44,self_employed,10000,full,18,1891.111111111111,0.3888888888888889,34040,1,0.0
1761,2025-09-18,Mumbai,35-44,student,20000,full,35,1765.9714285714285,0.37142857142857144,61809,0,1.0
1762,2025-09-15,Pune,25-34,salaried,10000,partial,32,2080.8125,0.125,66586,0,0.0
1763,2025-11-19,Mumbai,18-24,self_employed,10000,full,30,2222.3333333333335,0.3333333333333333,66670,0,0.0
1764,2025-09-27,Bangalore,18-24,salaried,5000,full,14,2383.8571428571427,0.42857142857142855,33374,0,4.333333333333333
1765,2025-11-11,Delhi,25-34,student,20000,partial,15,2152.0666666666666,0.3333333333333333,32281,0,4.666666666666667
1766,2025-10-30,Mumbai,18-24,salaried,10000,full,16,1952.625,0.3125,31242,0,4.0
1767,2025-10-16,Delhi,35-44,student,10000,full,12,1877.5,0.3333333333333333,22530,0,3.3333333333333335
1768,2025-11-28,Hyderabad,25-34,student,5000,full,35,1851.6285714285714,0.4,64807,1,3.5
1769,2025-09-17,Hyderabad,18-24,self_employed,10000,full,11,1167.6363636363637,0.5454545454545454,12844,1,2.0
1770,2025-10-23,Mumbai,35-44,salaried,30000,partial,24,1909.125,0.25,45819,0,1.0
1771,2025-09-08,Delhi,35-44,self_employed,10000,full,15,1881.7333333333333,0.3333333333333333,28226,0,2.0
